site name,site code,state,system,subsite,latitude,longitude,individual ID,sample date,sample month,sample day,sample year,taxonomic group,Genus,species,common name,wet weight N,wet weight mean,wet weight st. dev,wet weight min,wet weight max,wet weight median,dry weight N,dry weight mean,dry weight st. dev.,dry weight min,dry weight max,dry weight median,length N,length mean,length st dev,length min,length max,length median,MeHg N,MeHg mean,MeHg st dev,MeHg min,MeHg max,MeHg median,THg sum N,THg sum mean,THg sum st dev,THg sum min,THg sum max,THg sum median,DMA N,DMA mean,DMA st dev,DMA min,DMA max,DMA median,,,N,N,mean,st dev,min,max,median,N,mean,st dev,min,max,median,N,mean,st dev,min,max,median,N,mean,st dev,min,max,median,N,mean,st dev,min,max,median,N,mean,st dev,min,max,median,N,mean,st dev,min,max,median,N,mean,st dev,min,max,median,tidal cycle,dissolved MeHg (pM),dissolved THg (pM),DOC (ug/L),salinity,temp (deg C),conductivity (uS/cm),pH,DO %sat,DO (mg/L),TSS (mg/L),particulate MeHg (pmol/g),particulate THg (pmol/g),Cha (ug/L),Pha (ug/L),nitrate (ug/L),nitrite (ug/L as N),phosphate (ug/L as P),ammonia (ug/L as N)
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,,,,,2012,,,,ribbed mussel,3,3.3837666667,2.076489589,1.3603,5.5095,3.2815,3,0.4346333333,0.1341274518,0.3021,0.5703,0.4315,3,24.333333333,2.5166114784,22,27,24,3,22.6,0.7549834435,21.8,23.3,22.7,3,48.433333333,8.9187069317,39.2,57,49.1,3,44.826666667,21.68728045,20,60.08,54.4,SB,2012,July,4,2.806162316,1.9618673014,0.7526107017,5.1623063583,2.654866102,4,61.43375,28.130460766,37.56,92.65,57.7625,4,6.7130268445,3.0247873451,2.8639208784,10.048065464,6.9700605177,4,4.1914883394,1.5345528819,1.9947275424,5.5718363285,4.5996947434,0,,,,,,18,70.123611111,102.83103837,1.37,401.55,25.465,18,6.7727968672,5.6289903403,0.3073770492,14.883148831,7.1316802698,0,,,,,,High,0.12,2.94,4340,16.8,27.538,27436.666667,6.89,85.42,6.258,113.5,2.7488986784,180.61674009,14.75,,669.76,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,,,,,2012,,,,silverside,3,1.2683333333,0.0680129645,1.2156,1.3451,1.2443,3,0.3506,0.030073909,0.3268,0.3844,0.3406,3,59.333333333,1.5275252317,58,61,59,3,58.6,12.346659467,50.4,72.8,52.6,3,59.533333333,12.494932306,51.2,73.9,53.5,3,69.196666667,8.3660584108,60.17,76.69,70.73,SB,2012,July,4,2.806162316,1.9618673014,0.7526107017,5.1623063583,2.654866102,4,61.43375,28.130460766,37.56,92.65,57.7625,4,6.7130268445,3.0247873451,2.8639208784,10.048065464,6.9700605177,4,4.1914883394,1.5345528819,1.9947275424,5.5718363285,4.5996947434,0,,,,,,18,70.123611111,102.83103837,1.37,401.55,25.465,18,6.7727968672,5.6289903403,0.3073770492,14.883148831,7.1316802698,0,,,,,,High,0.12,2.94,4340,16.8,27.538,27436.666667,6.89,85.42,6.258,113.5,2.7488986784,180.61674009,14.75,,669.76,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,,,,,2012,,,,striped bass,4,0.284025,0.077145204,0.1849,0.3658,0.2927,4,0.0503,0.012452309,0.0323,0.0588,0.05505,4,133.5,7.7674534652,128,145,130.5,4,130.65,83.907270245,50.6,248.9,111.55,4,132.85,84.363597995,51.4,251.3,114.35,1,113.17,,113.17,113.17,113.17,SB,2012,July,4,2.806162316,1.9618673014,0.7526107017,5.1623063583,2.654866102,4,61.43375,28.130460766,37.56,92.65,57.7625,4,6.7130268445,3.0247873451,2.8639208784,10.048065464,6.9700605177,4,4.1914883394,1.5345528819,1.9947275424,5.5718363285,4.5996947434,0,,,,,,18,70.123611111,102.83103837,1.37,401.55,25.465,18,6.7727968672,5.6289903403,0.3073770492,14.883148831,7.1316802698,0,,,,,,High,0.12,2.94,4340,16.8,27.538,27436.666667,6.89,85.42,6.258,113.5,2.7488986784,180.61674009,14.75,,669.76,,,
Cedar Creek,SB-H,DE,Delaware River,HOC,38.94524,-75.31839,,,,,2015,,,,grass shrimp,5,0.34988,0.0585726643,0.2724,0.4263,0.3649,5,0.06212,0.0095158815,0.0467,0.0717,0.0648,5,29.2,1.095445115,28,30,30,5,73.492,23.000999326,51.84,107.1,64.92,5,84.496,21.992987064,64.83,115.49,79.45,0,,,,,,SB-H,2015,July,0,,,,,,0,,,,,,0,,,,,,0,,,,,,9,2.5972304891,0.6197018214,2.0151746816,3.9355758,2.4086223727,9,155.00157778,21.460428741,118.2566,171.8731,165.1974,9,9.5048682815,1.2759962653,7.0893178678,11.5689616,9.6138894955,9,1.6761217533,0.3086620204,1.3227027541,2.3823473009,1.6062567654,High,0.167248062307721,13.1360153397905,18781.048138,28.69,28.93,44341.4,7.89,103.52,6.93,163.452,7.3844309033,175.11563028,38.409,1.021,BDL,BDL,20.523819,1.69818181818182
Cedar Creek,SB-H,DE,Delaware River,HOC,38.94524,-75.31839,,,,,2015,,,,mummichog,5,3.63644,0.7965711035,2.6121,4.3917,3.799,5,0.93252,0.2193518794,0.6518,1.1247,1.0399,5,64.6,3.4351128075,60,68,64,5,103.31,35.107500623,76.19,162.43,94.45,5,112.214,35.863340335,81.9,167.84,101.23,5,100.214,32.827756244,75.38,155.62,94.28,SB-H,2015,July,0,,,,,,0,,,,,,0,,,,,,0,,,,,,9,2.5972304891,0.6197018214,2.0151746816,3.9355758,2.4086223727,9,155.00157778,21.460428741,118.2566,171.8731,165.1974,9,9.5048682815,1.2759962653,7.0893178678,11.5689616,9.6138894955,9,1.6761217533,0.3086620204,1.3227027541,2.3823473009,1.6062567654,High,0.167248062307721,13.1360153397905,18781.048138,28.69,28.93,44341.4,7.89,103.52,6.93,163.452,7.3844309033,175.11563028,38.409,1.021,BDL,BDL,20.523819,1.69818181818182
Cedar Creek,SB-H,DE,Delaware River,HOC,38.94524,-75.31839,,,,,2015,,,,silverside,5,0.59664,0.096350288,0.4567,0.6985,0.5775,5,0.15772,0.0238324778,0.1196,0.1849,0.1637,5,48.3,2.5884358211,44,50.5,49,5,101.734,31.161629129,71.23,153.09,91.42,5,107.694,31.136996162,80.32,159.89,94.34,5,101.356,20.191157223,82.23,133.39,98.3,SB-H,2015,July,0,,,,,,0,,,,,,0,,,,,,0,,,,,,9,2.5972304891,0.6197018214,2.0151746816,3.9355758,2.4086223727,9,155.00157778,21.460428741,118.2566,171.8731,165.1974,9,9.5048682815,1.2759962653,7.0893178678,11.5689616,9.6138894955,9,1.6761217533,0.3086620204,1.3227027541,2.3823473009,1.6062567654,High,0.167248062307721,13.1360153397905,18781.048138,28.69,28.93,44341.4,7.89,103.52,6.93,163.452,7.3844309033,175.11563028,38.409,1.021,BDL,BDL,20.523819,1.69818181818182
Slaughter Beach,SB-L,DE,Delaware River,LOC,38.92772,-75.31368,,,,,2015,,,,grass shrimp,5,0.64472,0.116233459,0.4701,0.7972,0.6491,5,0.13826,0.02236343,0.1039,0.1574,0.1449,5,25.8,12.794530081,3,33,31,5,55.67,48.513909346,7.11,135.89,39.51,5,82.158,49.069311897,30.91,163.8,70.69,0,,,,,,SB-L,2015,July,0,,,,,,0,,,,,,0,,,,,,0,,,,,,9,0.3785038239,0.3711661835,0.1097449162,1.1583932811,0.2025959,9,34.779444444,18.51114582,10.2165,76.7294,29.6633,9,2.0074890302,0.7649218236,1.1982570806,3.7185929648,1.77537637,9,1.0552488988,0.777502434,0.4449703713,3.0021466123,0.9459941706,High,0.114566452560902,8.00235357943844,22041.172943,28.33,30.49,43849.33,7.9,127.9,8.38,149.545,6.5130897054,176.79628206,37.435,9.442,BDL,BDL,BDL,47.5445744680851
Slaughter Beach,SB-L,DE,Delaware River,LOC,38.92772,-75.31368,,,,,2015,,,,silverside,5,0.78158,0.2058037342,0.5221,1.0955,0.7456,5,0.18194,0.0549730207,0.1205,0.2676,0.1662,5,49.6,3.4168699127,44.5,53,50.5,5,89.448,22.649376813,59.67,116.78,96.36,5,98.296,22.005481817,68,122.04,106.97,5,100.168,25.99292346,71.89,129.38,98.3,SB-L,2015,July,0,,,,,,0,,,,,,0,,,,,,0,,,,,,9,0.3785038239,0.3711661835,0.1097449162,1.1583932811,0.2025959,9,34.779444444,18.51114582,10.2165,76.7294,29.6633,9,2.0074890302,0.7649218236,1.1982570806,3.7185929648,1.77537637,9,1.0552488988,0.777502434,0.4449703713,3.0021466123,0.9459941706,High,0.114566452560902,8.00235357943844,22041.172943,28.33,30.49,43849.33,7.9,127.9,8.38,149.545,6.5130897054,176.79628206,37.435,9.442,BDL,BDL,BDL,47.5445744680851
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,,,,,2012,,,,blue crab,3,10.111633333,2.46614142,7.3975,12.215,10.7224,3,2.8047666667,0.7000912607,2.3919,3.6131,2.4093,3,48.333333333,4.7258156263,43,52,50,3,21,4.348562981,18.1,26,18.9,3,32.5,10.152832117,23.9,43.7,29.9,3,31,8.4027316987,22.93,39.7,30.37,SL,2012,July,4,0.7965943457,0.6712940241,0.1935791785,1.5179059165,0.7374461439,4,182.823,34.709455407,137.784,220.79,186.359,4,7.2195682165,0.175714986,7.0369382692,7.4120218579,7.2146563694,4,0.402492475,0.297111607,0.1083639419,0.687488526,0.4070587161,0,,,,,,20,322.23581786,223.67716374,37.148,830.02285714,326.235,20,4.5853589663,3.052482392,0.9596928983,11.044176707,4.8390243902,0,,,,,,High,0.46,2.58,2890,2.5,27.223333333,4577,7.6566666667,93.733333333,7.1766666667,28.4,13.714285714,1822.8571429,17.06,,814.52,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,,,,,2012,,,,eel,3,1.1923333333,0.4222248848,0.8382,1.6596,1.0792,3,0.2947333333,0.1114016307,0.1932,0.4139,0.2771,3,98.333333333,8.7368949481,91,108,96,3,105.13333333,19.557692434,93.1,127.7,94.6,3,114.23333333,20.280368175,100.3,137.5,104.9,3,129.38,25.94443871,104.11,155.95,128.08,SL,2012,July,4,0.7965943457,0.6712940241,0.1935791785,1.5179059165,0.7374461439,4,182.823,34.709455407,137.784,220.79,186.359,4,7.2195682165,0.175714986,7.0369382692,7.4120218579,7.2146563694,4,0.402492475,0.297111607,0.1083639419,0.687488526,0.4070587161,0,,,,,,20,322.23581786,223.67716374,37.148,830.02285714,326.235,20,4.5853589663,3.052482392,0.9596928983,11.044176707,4.8390243902,0,,,,,,High,0.46,2.58,2890,2.5,27.223333333,4577,7.6566666667,93.733333333,7.1766666667,28.4,13.714285714,1822.8571429,17.06,,814.52,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,,,,,2012,,,,fiddler crab,3,0.7083333333,0.3916000681,0.4606,1.1598,0.5046,3,0.2699333333,0.1687486099,0.1652,0.4646,0.18,3,12,1.7320508076,11,14,11,3,32.033333333,13.57657296,17,43.4,35.7,3,46.9,14.534097839,34.1,62.7,43.9,0,,,,,,SL,2012,July,4,0.7965943457,0.6712940241,0.1935791785,1.5179059165,0.7374461439,4,182.823,34.709455407,137.784,220.79,186.359,4,7.2195682165,0.175714986,7.0369382692,7.4120218579,7.2146563694,4,0.402492475,0.297111607,0.1083639419,0.687488526,0.4070587161,0,,,,,,20,322.23581786,223.67716374,37.148,830.02285714,326.235,20,4.5853589663,3.052482392,0.9596928983,11.044176707,4.8390243902,0,,,,,,High,0.46,2.58,2890,2.5,27.223333333,4577,7.6566666667,93.733333333,7.1766666667,28.4,13.714285714,1822.8571429,17.06,,814.52,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,,,,,2012,,,,grass shrimp,3,0.5591,0.2318561407,0.2918,0.7058,0.6797,3,0.1296666667,0.0502881033,0.0716,0.159,0.1584,3,41.333333333,5.5075705473,35,45,44,3,23.533333333,6.8806491942,15.7,28.6,26.3,3,48.966666667,8.2766740502,41.1,57.6,48.2,2,66.54,13.435028843,57.04,76.04,66.54,SL,2012,July,4,0.7965943457,0.6712940241,0.1935791785,1.5179059165,0.7374461439,4,182.823,34.709455407,137.784,220.79,186.359,4,7.2195682165,0.175714986,7.0369382692,7.4120218579,7.2146563694,4,0.402492475,0.297111607,0.1083639419,0.687488526,0.4070587161,0,,,,,,20,322.23581786,223.67716374,37.148,830.02285714,326.235,20,4.5853589663,3.052482392,0.9596928983,11.044176707,4.8390243902,0,,,,,,High,0.46,2.58,2890,2.5,27.223333333,4577,7.6566666667,93.733333333,7.1766666667,28.4,13.714285714,1822.8571429,17.06,,814.52,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,,,,,2012,,,,killifish,7,2.5203857143,0.4993510069,1.8943,3.2948,2.5497,7,0.6411714286,0.1195276916,0.4842,0.797,0.6711,7,64.285714286,4.1518785192,60,72,65,7,166.22857143,54.154061537,103.7,260.7,157.4,7,178.88571429,57.46031757,111.8,277.7,174.2,7,197.71857143,64.437870963,119.01,285.23,189.98,SL,2012,July,4,0.7965943457,0.6712940241,0.1935791785,1.5179059165,0.7374461439,4,182.823,34.709455407,137.784,220.79,186.359,4,7.2195682165,0.175714986,7.0369382692,7.4120218579,7.2146563694,4,0.402492475,0.297111607,0.1083639419,0.687488526,0.4070587161,0,,,,,,20,322.23581786,223.67716374,37.148,830.02285714,326.235,20,4.5853589663,3.052482392,0.9596928983,11.044176707,4.8390243902,0,,,,,,High,0.46,2.58,2890,2.5,27.223333333,4577,7.6566666667,93.733333333,7.1766666667,28.4,13.714285714,1822.8571429,17.06,,814.52,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,,,,,2012,,,,mummichog,7,4.9343,1.9048090604,1.31,6.7853,5.8763,7,1.2129285714,0.4495923402,0.3652,1.6289,1.4444,7,64.571428571,7.6345081234,52,73,66,7,94.428571429,33.276103252,56.7,155.2,82.5,7,100.78571429,33.848950184,61.1,163.2,88.8,7,111.28714286,48.651767256,76.3,204.04,89.45,SL,2012,July,4,0.7965943457,0.6712940241,0.1935791785,1.5179059165,0.7374461439,4,182.823,34.709455407,137.784,220.79,186.359,4,7.2195682165,0.175714986,7.0369382692,7.4120218579,7.2146563694,4,0.402492475,0.297111607,0.1083639419,0.687488526,0.4070587161,0,,,,,,20,322.23581786,223.67716374,37.148,830.02285714,326.235,20,4.5853589663,3.052482392,0.9596928983,11.044176707,4.8390243902,0,,,,,,High,0.46,2.58,2890,2.5,27.223333333,4577,7.6566666667,93.733333333,7.1766666667,28.4,13.714285714,1822.8571429,17.06,,814.52,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,,,,,2012,,,,striped bass,3,0.4416666667,0.1575020741,0.3058,0.6143,0.4049,3,0.0749333333,0.0249123129,0.0511,0.1008,0.0729,3,152.66666667,8.0829037687,148,162,148,3,457,174.44162347,339.2,657.4,374.4,3,465,177.54681073,347.1,669.2,378.7,1,369.72,,369.72,369.72,369.72,SL,2012,July,4,0.7965943457,0.6712940241,0.1935791785,1.5179059165,0.7374461439,4,182.823,34.709455407,137.784,220.79,186.359,4,7.2195682165,0.175714986,7.0369382692,7.4120218579,7.2146563694,4,0.402492475,0.297111607,0.1083639419,0.687488526,0.4070587161,0,,,,,,20,322.23581786,223.67716374,37.148,830.02285714,326.235,20,4.5853589663,3.052482392,0.9596928983,11.044176707,4.8390243902,0,,,,,,High,0.46,2.58,2890,2.5,27.223333333,4577,7.6566666667,93.733333333,7.1766666667,28.4,13.714285714,1822.8571429,17.06,,814.52,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,,,,,2012,,,,white perch,6,3.5590166667,4.074468772,0.8092,11.317,2.21405,6,0.9488833333,1.0991672983,0.1567,2.9788,0.60685,6,112.5,39.520880557,68,151,120,6,220.63333333,236.42558801,1,532.3,121.7,6,244.13333333,229.74114709,3.1,537.3,185.2,6,228.16666667,225.70219296,17.52,512.81,142.125,SL,2012,July,4,0.7965943457,0.6712940241,0.1935791785,1.5179059165,0.7374461439,4,182.823,34.709455407,137.784,220.79,186.359,4,7.2195682165,0.175714986,7.0369382692,7.4120218579,7.2146563694,4,0.402492475,0.297111607,0.1083639419,0.687488526,0.4070587161,0,,,,,,20,322.23581786,223.67716374,37.148,830.02285714,326.235,20,4.5853589663,3.052482392,0.9596928983,11.044176707,4.8390243902,0,,,,,,High,0.46,2.58,2890,2.5,27.223333333,4577,7.6566666667,93.733333333,7.1766666667,28.4,13.714285714,1822.8571429,17.06,,814.52,,,
Sea Mist,SM-H,ME,Webhannet River,HOC,43.29498,-70.58145,,,,,2015,,,,grass shrimp,5,0.54358,0.2691825997,0.3128,0.857,0.3776,5,0.09554,0.0531831552,0.0488,0.1596,0.0636,5,33,4.5689167206,29.5,38,30,5,11.612,8.2550027256,2.86,24.92,10.5,5,15.74,8.1035208397,5.86,28.15,14.1,0,,,,,,SM-H,2015,September,0,,,,,,0,,,,,,0,,,,,,0,,,,,,9,0.9941834699,0.6183061793,0.3345832503,2.1735410394,0.9190159918,8,31.0154125,14.800718171,12.5529,49.7414,32.27735,9,8.4108818175,5.6210076788,3.5065594974,17.290342633,5.2356020942,8,3.2256461124,0.7929641475,2.2779291214,4.5696034903,3.1637084019,High,0.123931796192045,2.63098336673309,2569.2948893,31.87,23.75,48699.5,7.4,95.85,6.96,19.617,2.2429525412,66.778814294,3.821,0.295,4.4474745,BDL,10.542188,38.9001063829787
Sea Mist,SM-H,ME,Webhannet River,HOC,43.29498,-70.58145,,,,,2015,,,,mummichog,5,3.74256,0.8280038424,2.8192,4.8238,3.9708,5,0.85702,0.1984411424,0.6337,1.0636,0.962,5,66.3,3.1937438845,63,71,65,5,25.114,6.7046946239,19.1,36.61,23.35,5,30.178,8.440389209,23.54,44.89,27.57,5,27.704,8.371277083,20.28,41.66,27.14,SM-H,2015,September,0,,,,,,0,,,,,,0,,,,,,0,,,,,,9,0.9941834699,0.6183061793,0.3345832503,2.1735410394,0.9190159918,8,31.0154125,14.800718171,12.5529,49.7414,32.27735,9,8.4108818175,5.6210076788,3.5065594974,17.290342633,5.2356020942,8,3.2256461124,0.7929641475,2.2779291214,4.5696034903,3.1637084019,High,0.123931796192045,2.63098336673309,2569.2948893,31.87,23.75,48699.5,7.4,95.85,6.96,19.617,2.2429525412,66.778814294,3.821,0.295,4.4474745,BDL,10.542188,38.9001063829787
Sea Mist,SM-H,ME,Webhannet River,HOC,43.29498,-70.58145,,,,,2015,,,,silverside,5,0.6395,0.0850418132,0.5344,0.759,0.6558,5,0.12912,0.0176159587,0.1089,0.154,0.1245,5,48.8,3.1144823005,45,52,50,5,46.282,8.7768001003,37.44,59.96,43.84,5,51.044,8.4137019201,43.55,64.77,47.65,5,45.414,5.3070029207,40.46,54.28,43.61,SM-H,2015,September,0,,,,,,0,,,,,,0,,,,,,0,,,,,,9,0.9941834699,0.6183061793,0.3345832503,2.1735410394,0.9190159918,8,31.0154125,14.800718171,12.5529,49.7414,32.27735,9,8.4108818175,5.6210076788,3.5065594974,17.290342633,5.2356020942,8,3.2256461124,0.7929641475,2.2779291214,4.5696034903,3.1637084019,High,0.123931796192045,2.63098336673309,2569.2948893,31.87,23.75,48699.5,7.4,95.85,6.96,19.617,2.2429525412,66.778814294,3.821,0.295,4.4474745,BDL,10.542188,38.9001063829787
Sea Mist,SM-L,ME,Webhannet River,LOC,43.29514,-70.58253,,,,,2015,,,,mummichog,5,3.81994,0.6099375157,3.4319,4.8951,3.552,5,0.9226,0.1580108066,0.767,1.1849,0.896,5,66.5,1.8027756377,64,69,66.5,5,52.124,26.029934306,12.46,72.96,67.96,5,55.292,26.893076618,14.16,77.61,71.03,5,58.122,31.145186948,16.49,97.35,65.73,SM-L,2015,September,0,,,,,,0,,,,,,0,,,,,,0,,,,,,9,0.3216891049,0.2345555049,0.0592505698,0.8340872246,0.2793313379,9,9.9374666667,6.1192318427,2.4419,23.1332,8.2382,9,2.6227434655,0.8473824029,1.11169212,4.288515321,2.3771790808,9,3.6226740032,2.2295628985,0.7402568246,7.3541764667,2.9251590994,High,0.13838773776809,2.57272064888197,4865.5613989,32.11,23.41,49020,7.4,93.55,6.82,18.817,5.1017696764,80.1934421,3.55,0.14,2.4678615,BDL,13.233481,1.91045454545455
Sea Mist,SM-L,ME,Webhannet River,LOC,43.29514,-70.58253,,,,,2015,,,,sand shrimp,5,0.38056,0.0984589661,0.2522,0.497,0.4222,5,0.06748,0.0235649528,0.0393,0.1016,0.0697,5,34.3,3.4568772035,29,38,35.5,5,49.81,7.1178156762,38.29,56.44,49.88,5,54.904,6.9036352743,43.69,62.25,56.08,0,,,,,,SM-L,2015,September,0,,,,,,0,,,,,,0,,,,,,0,,,,,,9,0.3216891049,0.2345555049,0.0592505698,0.8340872246,0.2793313379,9,9.9374666667,6.1192318427,2.4419,23.1332,8.2382,9,2.6227434655,0.8473824029,1.11169212,4.288515321,2.3771790808,9,3.6226740032,2.2295628985,0.7402568246,7.3541764667,2.9251590994,High,0.13838773776809,2.57272064888197,4865.5613989,32.11,23.41,49020,7.4,93.55,6.82,18.817,5.1017696764,80.1934421,3.55,0.14,2.4678615,BDL,13.233481,1.91045454545455
Sea Mist,SM-L,ME,Webhannet River,LOC,43.29514,-70.58253,,,,,2015,,,,silverside,5,0.73968,0.1584317266,0.5939,0.9658,0.7099,5,0.13944,0.0294983559,0.1144,0.1854,0.1329,5,50.8,3.9623225512,47,57,50,5,57.544,10.205595524,41.85,69.01,57.13,5,61.61,9.6463516419,46.32,72.4,62.02,5,56.72,15.676570097,41.83,82.36,54.96,SM-L,2015,September,0,,,,,,0,,,,,,0,,,,,,0,,,,,,9,0.3216891049,0.2345555049,0.0592505698,0.8340872246,0.2793313379,9,9.9374666667,6.1192318427,2.4419,23.1332,8.2382,9,2.6227434655,0.8473824029,1.11169212,4.288515321,2.3771790808,9,3.6226740032,2.2295628985,0.7402568246,7.3541764667,2.9251590994,High,0.13838773776809,2.57272064888197,4865.5613989,32.11,23.41,49020,7.4,93.55,6.82,18.817,5.1017696764,80.1934421,3.55,0.14,2.4678615,BDL,13.233481,1.91045454545455
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,,,,,2012,,,,Asian clam,3,0.9876333333,0.1592469885,0.8262,1.1446,0.9921,3,0.1392333333,0.0525587608,0.0791,0.1764,0.1622,3,21.333333333,2.8867513459,18,23,23,3,24.833333333,0.6027713773,24.2,25.4,24.9,3,34.933333333,2.7392213005,32.5,37.9,34.4,2,45.12,7.1134942187,40.09,50.15,45.12,TB,2012,July,4,0.3726949965,0.2772133038,0.1352433485,0.7062475356,0.3246445509,4,125.458,45.374739669,88.328,191.498,111.003,4,4.0345828635,2.5375028311,1.9578367325,7.251467964,3.4645133787,4,0.2746982097,0.1489346999,0.1426144499,0.4342619463,0.2609582214,0,,,,,,20,75.892325,52.091579091,17.376,182.881,59.194,20,2.6388662462,2.9496073455,0.5128205128,13.446969697,1.5826523395,0,,,,,,High,BDL,1.43,2760,0.06,28.2825,136.5,6.9025,87.825,6.805,6.3,2.8571428571,1157.1428571,7.23,,717.22,,,
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,,,,,2012,,,,eel,3,0.132,0.0568848838,0.0667,0.1708,0.1585,3,0.0431,0.0155083848,0.0252,0.0525,0.0516,3,60,3,57,63,60,3,95.133333333,28.657692394,77.5,128.2,79.7,3,107.53333333,37.714762804,82.4,150.9,89.3,0,,,,,,TB,2012,July,4,0.3726949965,0.2772133038,0.1352433485,0.7062475356,0.3246445509,4,125.458,45.374739669,88.328,191.498,111.003,4,4.0345828635,2.5375028311,1.9578367325,7.251467964,3.4645133787,4,0.2746982097,0.1489346999,0.1426144499,0.4342619463,0.2609582214,0,,,,,,20,75.892325,52.091579091,17.376,182.881,59.194,20,2.6388662462,2.9496073455,0.5128205128,13.446969697,1.5826523395,0,,,,,,High,BDL,1.43,2760,0.06,28.2825,136.5,6.9025,87.825,6.805,6.3,2.8571428571,1157.1428571,7.23,,717.22,,,
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,,,,,2012,,,,killifish,5,3.01408,0.8478842769,2.2951,4.1348,2.6434,5,0.85518,0.3328372305,0.5966,1.3604,0.6831,5,65,2.5495097568,61,67,66,5,66.86,13.529153706,54.2,89,64.4,5,72.02,14.84560541,57.8,95.8,69.2,5,78.414,8.4460363485,66.9,89.35,78.51,TB,2012,July,4,0.3726949965,0.2772133038,0.1352433485,0.7062475356,0.3246445509,4,125.458,45.374739669,88.328,191.498,111.003,4,4.0345828635,2.5375028311,1.9578367325,7.251467964,3.4645133787,4,0.2746982097,0.1489346999,0.1426144499,0.4342619463,0.2609582214,0,,,,,,20,75.892325,52.091579091,17.376,182.881,59.194,20,2.6388662462,2.9496073455,0.5128205128,13.446969697,1.5826523395,0,,,,,,High,BDL,1.43,2760,0.06,28.2825,136.5,6.9025,87.825,6.805,6.3,2.8571428571,1157.1428571,7.23,,717.22,,,
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,,,,,2012,,,,mummichog,4,5.1214,1.237744656,3.4842,6.3935,5.30395,4,1.52715,0.423539156,1.1101,2.118,1.44025,4,69,7.5277265271,60,78,69,4,48.5,27.175111162,12.9,78.4,51.35,4,51.625,27.709730541,15.1,81.8,54.8,4,53.4975,20.063358601,25.55,71,58.72,TB,2012,July,4,0.3726949965,0.2772133038,0.1352433485,0.7062475356,0.3246445509,4,125.458,45.374739669,88.328,191.498,111.003,4,4.0345828635,2.5375028311,1.9578367325,7.251467964,3.4645133787,4,0.2746982097,0.1489346999,0.1426144499,0.4342619463,0.2609582214,0,,,,,,20,75.892325,52.091579091,17.376,182.881,59.194,20,2.6388662462,2.9496073455,0.5128205128,13.446969697,1.5826523395,0,,,,,,High,BDL,1.43,2760,0.06,28.2825,136.5,6.9025,87.825,6.805,6.3,2.8571428571,1157.1428571,7.23,,717.22,,,
Duck Creek,WB-H,DE,Delaware River,HOC,39.32567,-75.47513,,,,,2015,,,,grass shrimp,5,0.53984,0.1649742647,0.3984,0.8198,0.4876,5,0.08732,0.0194557704,0.069,0.1202,0.0827,5,33.1,1.8841443681,31,36,33,5,31.21,38.303825527,5.91,98.71,14.77,5,47.644,38.059330393,25.82,115.05,31.82,0,,,,,,WB-H,2015,July,0,,,,,,0,,,,,,0,,,,,,0,,,,,,9,3.2116308156,0.8085736715,2.0340664212,4.7210943849,3.1854852394,9,266.77318889,41.124896952,170.1214,302.4723,279.6697,9,10.711416631,1.4640984402,7.6176331919,12,11.332566168,9,1.2125003211,0.2545889691,0.7050585506,1.6250552924,1.2460292439,High,0.11215427023682,6.99653480357748,8555.439829,7.93,28.51,13736,7.7,104.43,7.92,112.333,2.4124700667,407.37806344,35.734,0.248,463.4122725,36.724413,50.508973,
Duck Creek,WB-H,DE,Delaware River,HOC,39.32567,-75.47513,,,,,2015,,,,mummichog,5,3.34782,0.7928376297,2.2925,4.1737,3.5185,5,0.79116,0.2442734595,0.4324,0.9985,0.9084,5,65,3.8729833462,60,69,66,5,111.16,30.26436601,80.59,155.5,113.78,5,121.666,26.07247936,98.4,162.32,122.84,5,122.804,22.814612204,93.74,152.96,121.48,WB-H,2015,July,0,,,,,,0,,,,,,0,,,,,,0,,,,,,9,3.2116308156,0.8085736715,2.0340664212,4.7210943849,3.1854852394,9,266.77318889,41.124896952,170.1214,302.4723,279.6697,9,10.711416631,1.4640984402,7.6176331919,12,11.332566168,9,1.2125003211,0.2545889691,0.7050585506,1.6250552924,1.2460292439,High,0.11215427023682,6.99653480357748,8555.439829,7.93,28.51,13736,7.7,104.43,7.92,112.333,2.4124700667,407.37806344,35.734,0.248,463.4122725,36.724413,50.508973,
